Version, Date, Time, Elapsed Time, Triggered, CurrentLayer, CurrentPhase, StepName, SequenceRunning, ChamberPressure, SubstrateShutterOpen, SubstrateVelocity, Substrate Heater.ActualTemperature, Substrate Heater.CalibrationTC, Substrate Heater.ActualPower, Substrate Heater.Status1, Substrate Heater.Status2, Resistive 4.ActualThickness, Resistive 4.ActualRate, Resistive 4.PercentActualPower, Resistive 4.PercentAverageActualPower, Resistive 4.MaterialName, Resistive 4.SourceError, Resistive 4.ManualMode, Resistive 4.RatePID_P, Resistive 4.RatePID_I, Resistive 4.RatePID_D, Resistive 4.RateSetpoint, Resistive 4.PercentPowerSetpoint, Resistive 4.OpenShutter, Resistive 4.Status1, Resistive 4.Status2, Radak 3 Resistive 4.Thickness, Radak 3 Resistive 4.Rate, Radak 3 Resistive 4.OpenShutter, Radak 3 Resistive 4.SensorError, Physical Sensor 2.ActiveSensor, Physical Sensor 2.ShutteredRateMode, Physical Sensor 2.Thickness, Physical Sensor 2.ThicknessMeasurement, Physical Sensor 2.Rate, Physical Sensor 2.RateMeasurement, Physical Sensor 2.AverageRate, Physical Sensor 2.FrequencyMeasurement, Physical Sensor 2.PercentRemaining, Physical Sensor 2.SensorError, Physical Sensor 2.NominalToolingFactor, Physical Sensor 2.ToolingFactor, Physical Sensor 2.Density, Physical Sensor 2.ZFactor, Physical Sensor 2.OpenShutter
5.0.10.10b1b9a6b0,2023-01-23,11:00:23.053,00:01:10.7961914,False,1,1,Step12,True,7.52032121908996E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.931999981403351,0,28.9583339691162,27.9791666030884,Aluminum,False,False,113.779998779297,34610,2850,2,29.1666666666666,True,3,0,-0.932,0,True,False,True,False,-0.932,-0.932,0,0,0,5982180.75,94.3895595238095,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:23.553,00:01:11.2962263,False,1,1,Step12,True,7.51647917240916E-07,False,10,31.0394802093506,-9999,0,1028,16,-0.938000023365021,0,29.1666660308838,28.2083332061768,Aluminum,False,False,113.779998779297,34610,2850,2,29.3749999999999,True,3,0,-0.938,0,True,False,True,False,-0.938,-0.938,0,0,0,5982180.78,94.389560952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:24.053,00:01:11.7962634,False,1,1,Step12,True,7.52126823044819E-07,False,10,31.0874156951904,-9999,0,1028,16,-0.947000026702881,0,29.375,28.4166666030884,Aluminum,False,False,113.779998779297,34610,2850,2,29.5833333333333,True,3,0,-0.947,0,True,False,True,False,-0.947,-0.947,0,0,0,5982180.87,94.3895652380952,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:24.553,00:01:12.2962998,False,1,1,Step12,True,7.5203143978797E-07,False,10,31.0874156951904,-9999,0,1028,16,-0.953999996185303,0,29.5833339691162,28.625,Aluminum,False,False,113.779998779297,34610,2850,2,29.7916666666666,True,3,0,-0.954,0,True,False,True,False,-0.954,-0.954,0,0,0,5982180.89,94.3895661904762,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:25.053,00:01:12.7963366,False,1,1,Step12,True,7.5068368232678E-07,False,10,31.0874156951904,-9999,0,1028,16,-0.961000025272369,0,29.7916660308838,28.8333332061768,Aluminum,False,False,113.779998779297,34610,2850,2,29.9999999999999,True,3,0,-0.961,0,True,False,True,False,-0.961,-0.961,0,0,0,5982180.89,94.3895661904762,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:25.553,00:01:13.2963734,False,1,1,Step12,True,7.51549009692098E-07,False,10,31.0874156951904,-9999,0,1028,16,-0.966000020503998,0,30,29.0416666030884,Aluminum,False,False,113.779998779297,34610,2850,2,30.2083333333333,True,3,0,-0.966,0,True,False,True,False,-0.966,-0.966,0,0,0,5982180.91,94.3895671428571,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:26.053,00:01:13.7964110,False,1,1,Step12,True,7.51069592297426E-07,False,10,31.0874156951904,-9999,0,1028,16,-0.97299998998642,0,30.2083339691162,29.2708333969116,Aluminum,False,False,113.779998779297,34610,2850,2,30.4166666666666,True,3,0,-0.973,0,True,False,True,False,-0.973,-0.973,0,0,0,5982180.96,94.3895695238095,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:26.554,00:01:14.2964466,False,1,1,Step12,True,7.5107038810529E-07,False,10,31.0874156951904,-9999,0,1028,16,-0.982999980449677,0,30.4166660308838,29.4791666030884,Aluminum,False,False,113.779998779297,34610,2850,2,30.6249999999999,True,3,0,-0.983,0,True,False,True,False,-0.983,-0.983,0,0,0,5982181.02,94.3895723809524,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:27.054,00:01:14.7964834,False,1,1,Step12,True,7.50688116113452E-07,False,10,31.0874156951904,-9999,0,1028,16,-0.990000009536743,0,30.625,29.6875,Aluminum,False,False,113.779998779297,34610,2850,2,30.8333333333333,True,3,0,-0.99,0,True,False,True,False,-0.99,-0.99,0,0,0,5982181.06,94.3895742857143,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:27.554,00:01:15.2965201,False,1,1,Step12,True,7.50014123696019E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.00100004673004,0,30.8333339691162,29.8958333969116,Aluminum,False,False,113.779998779297,34610,2850,2,31.0416666666666,True,3,0,-1.001,0,True,False,True,False,-1.001,-1.001,0,0,0,5982181.07,94.3895747619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:28.054,00:01:15.7965567,False,1,1,Step12,True,7.51260756715055E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.00999999046326,0,31.0416660308838,30.1041666030884,Aluminum,False,False,113.779998779297,34610,2850,2,31.2499999999999,True,3,0,-1.01,0,True,False,True,False,-1.01,-1.01,0,0,0,5982181.16,94.3895790476191,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:28.554,00:01:16.2965931,False,1,1,Step12,True,7.50207448163565E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.01800000667572,0,31.25,30.3125,Aluminum,False,False,113.779998779297,34610,2850,2,31.4583333333333,True,3,0,-1.018,0,True,False,True,False,-1.018,-1.018,0,0,0,5982181.2,94.389580952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:29.054,00:01:16.7966303,False,1,1,Step12,True,7.50300671370496E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.02400004863739,0,31.4583339691162,30.5208333969116,Aluminum,False,False,113.779998779297,34610,2850,2,31.6666666666666,True,3,0,-1.024,0,True,False,True,False,-1.024,-1.024,0,0,0,5982181.22,94.3895819047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:29.554,00:01:17.2966674,False,1,1,Step12,True,7.49436821934069E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.03199994564056,0,31.6666660308838,30.7291666030884,Aluminum,False,False,113.779998779297,34610,2850,2,31.8749999999999,True,3,0,-1.032,0,True,False,True,False,-1.032,-1.032,0,0,0,5982181.26,94.3895838095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:30.054,00:01:17.7967035,False,1,1,Step12,True,7.49823186652065E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.04299998283386,0,31.875,30.9375,Aluminum,False,False,113.779998779297,34610,2850,2,32.0833333333333,True,3,0,-1.043,0,True,False,True,False,-1.043,-1.043,0,0,0,5982181.3,94.3895857142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:30.555,00:01:18.2977401,False,1,1,Step12,True,7.48863271837763E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.05200004577637,0,32.0833320617676,31.1458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,32.2916666666666,True,3,0,-1.052,0,True,False,True,False,-1.052,-1.052,0,0,0,5982181.34,94.3895876190476,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:31.055,00:01:18.7977769,False,1,1,Step12,True,7.49632704355463E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.06400001049042,0,32.2916679382324,31.3541666030884,Aluminum,False,False,113.779998779297,34610,2850,2,32.4999999999999,True,3,0,-1.064,0,True,False,True,False,-1.064,-1.064,0,0,0,5982181.41,94.389590952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:31.555,00:01:19.2978137,False,1,1,Step12,True,7.49244918551994E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.07400000095367,0,32.5,31.5625,Aluminum,False,False,113.779998779297,34610,2850,2,32.7083333333333,True,3,0,-1.074,0,True,False,True,False,-1.074,-1.074,0,0,0,5982181.46,94.3895933333333,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:32.055,00:01:19.7978502,False,1,1,Step12,True,7.47809281165246E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.08399999141693,0,32.7083320617676,31.7708332061768,Aluminum,False,False,113.779998779297,34610,2850,2,32.9166666666666,True,3,0,-1.084,0,True,False,True,False,-1.084,-1.084,0,0,0,5982181.49,94.3895947619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:32.556,00:01:20.2988872,False,1,1,Step12,True,7.48864351862721E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.0900000333786,0,32.9166679382324,31.9791666030884,Aluminum,False,False,113.779998779297,34610,2850,2,33.1249999999999,True,3,0,-1.09,0,True,False,True,False,-1.09,-1.09,0,0,0,5982181.53,94.3895966666667,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:33.057,00:01:20.7999237,False,1,1,Step12,True,7.48478896639426E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.10000002384186,0,33.125,32.1875,Aluminum,False,False,113.779998779297,34610,2850,2,33.3333333333333,True,3,0,-1.1,0,True,False,True,False,-1.1,-1.1,0,0,0,5982181.57,94.3895985714286,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:33.557,00:01:21.2999606,False,1,1,Step12,True,7.49150103729335E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.11199998855591,0,33.3333320617676,32.3958332061768,Aluminum,False,False,113.779998779297,34610,2850,2,33.5416666666666,True,3,0,-1.112,0,True,False,True,False,-1.112,-1.112,0,0,0,5982181.65,94.3896023809524,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:34.057,00:01:21.7999972,False,1,1,Step12,True,7.48765955904673E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.12300002574921,0,33.5416679382324,32.6041666030884,Aluminum,False,False,113.779998779297,34610,2850,2,33.75,True,3,0,-1.123,0,True,False,True,False,-1.123,-1.123,0,0,0,5982181.68,94.3896038095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:34.557,00:01:22.3000357,False,1,1,Step12,True,7.47621811569843E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.13499999046326,0,33.75,32.8125,Aluminum,False,False,113.779998779297,34610,2850,2,33.9583333333333,True,3,0,-1.135,0,True,False,True,False,-1.135,-1.135,0,0,0,5982181.77,94.3896080952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:35.057,00:01:22.8000707,False,1,1,Step12,True,7.48670743178081E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.14699995517731,0,33.9583320617676,33.0208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,34.1666666666666,True,3,0,-1.147,0,True,False,True,False,-1.147,-1.147,0,0,0,5982181.83,94.3896109523809,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:35.557,00:01:23.3001078,False,1,1,Step12,True,7.48095374092372E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.15799999237061,0,34.1666679382324,33.2291667938232,Aluminum,False,False,113.779998779297,34610,2850,2,34.375,True,3,0,-1.158,0,True,False,True,False,-1.158,-1.158,0,0,0,5982181.84,94.3896114285714,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:36.057,00:01:23.8001439,False,1,1,Step12,True,7.47045191928919E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.16499996185303,0,34.375,33.4375,Aluminum,False,False,113.779998779297,34610,2850,2,34.5833333333333,True,3,0,-1.165,0,True,False,True,False,-1.165,-1.165,0,0,0,5982181.87,94.3896128571429,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:36.557,00:01:24.3001825,False,1,1,Step12,True,7.47142564705428E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.17799997329712,0,34.5833320617676,33.6458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,34.7916666666666,True,3,0,-1.178,0,True,False,True,False,-1.178,-1.178,0,0,0,5982181.96,94.3896171428571,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:37.057,00:01:24.8002175,False,1,1,Step12,True,7.46853061173169E-07,False,10,31.1057167053223,-9999,0,1028,16,-1.19000005722046,0,34.7916679382324,33.8541667938232,Aluminum,False,False,113.779998779297,34610,2850,2,35,True,3,0,-1.19,0,True,False,True,False,-1.19,-1.19,0,0,0,5982182.04,94.389620952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:37.557,00:01:25.3002539,False,1,1,Step12,True,7.47425815461611E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.20200002193451,0,35,34.0625,Aluminum,False,False,113.779998779297,34610,2850,2,35.2083333333333,True,3,0,-1.202,0,True,False,True,False,-1.202,-1.202,0,0,0,5982182.09,94.3896233333333,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:38.057,00:01:25.8002912,False,1,1,Step12,True,7.4637648594944E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.21700000762939,0,35.2083320617676,34.2708332061768,Aluminum,False,False,113.779998779297,34610,2850,2,35.4166666666666,True,3,0,-1.217,0,True,False,True,False,-1.217,-1.217,0,0,0,5982182.16,94.3896266666667,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:38.557,00:01:26.3003274,False,1,1,Step12,True,7.47235105791333E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.23000001907349,0,35.4166679382324,34.4791667938232,Aluminum,False,False,113.779998779297,34610,2850,2,35.625,True,3,0,-1.23,0,True,False,True,False,-1.23,-1.23,0,0,0,5982182.23,94.38963,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:39.057,00:01:26.8003642,False,1,1,Step12,True,7.4838442287728E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.24199998378754,0,35.625,34.6875,Aluminum,False,False,113.779998779297,34610,2850,2,35.8333333333333,True,3,0,-1.242,0,True,False,True,False,-1.242,-1.242,0,0,0,5982182.31,94.3896338095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:39.557,00:01:27.3004007,False,1,1,Step12,True,7.46377736504655E-07,False,10,31.0874156951904,-9999,0,1028,16,-1.25899994373322,0,35.8333320617676,34.8958332061768,Aluminum,False,False,113.779998779297,34610,2850,2,36.0416666666666,True,3,0,-1.259,0,True,False,True,False,-1.259,-1.259,0,0,0,5982182.38,94.3896371428571,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:40.057,00:01:27.8004376,False,1,1,Step12,True,7.4570937158569E-07,False,10,31.069128036499,-9999,0,1028,16,-1.26699995994568,0,36.0416679382324,35.1041667938232,Aluminum,False,False,113.779998779297,34610,2850,2,36.25,True,3,0,-1.267,0,True,False,True,False,-1.267,-1.267,0,0,0,5982182.37,94.3896366666667,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:40.558,00:01:28.3004744,False,1,1,Step12,True,7.46566854559205E-07,False,10,31.069128036499,-9999,0,1028,16,-1.27999997138977,0,36.25,35.3125,Aluminum,False,False,113.779998779297,34610,2850,2,36.4583333333333,True,3,0,-1.28,0,True,False,True,False,-1.28,-1.28,0,0,0,5982182.46,94.3896409523809,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:41.058,00:01:28.8005114,False,1,1,Step12,True,7.46376258575765E-07,False,10,31.069128036499,-9999,0,1028,16,-1.2940000295639,0,36.4583320617676,35.5208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,36.6666666666667,True,3,0,-1.294,0,True,False,True,False,-1.294,-1.294,0,0,0,5982182.57,94.3896461904762,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:41.558,00:01:29.3005473,False,1,1,Step12,True,7.46089654057869E-07,False,10,31.069128036499,-9999,0,1028,16,-1.31200003623962,0,36.6666679382324,35.7291667938232,Aluminum,False,False,113.779998779297,34610,2850,2,36.875,True,3,0,-1.312,0,True,False,True,False,-1.312,-1.312,0,0,0,5982182.63,94.389649047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:42.058,00:01:29.8005858,False,1,1,Step12,True,7.45994725548371E-07,False,10,31.069128036499,-9999,0,1028,16,-1.32599997520447,0,36.875,35.9375,Aluminum,False,False,113.779998779297,34610,2850,2,37.0833333333333,True,3,0,-1.326,0,True,False,True,False,-1.326,-1.326,0,0,0,5982182.66,94.3896504761905,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:42.558,00:01:30.3006212,False,1,1,Step12,True,7.46472437640477E-07,False,10,31.0508003234863,-9999,0,1028,16,-1.34399998188019,0,37.0833320617676,36.1458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,37.2916666666667,True,3,0,-1.344,0,True,False,True,False,-1.344,-1.344,0,0,0,5982182.75,94.3896547619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:43.059,00:01:30.8016587,False,1,1,Step12,True,7.45805039059633E-07,False,10,31.0508003234863,-9999,0,1028,16,-1.36000001430511,0,37.2916679382324,36.3541667938232,Aluminum,False,False,113.779998779297,34610,2850,2,37.5,True,3,0,-1.36,0,True,False,True,False,-1.36,-1.36,0,0,0,5982182.88,94.389660952381,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:43.559,00:01:31.3016946,False,1,1,Step12,True,7.4599228128136E-07,False,10,31.069128036499,-9999,0,1028,16,-1.36899995803833,0,37.5,36.5625,Aluminum,False,False,113.779998779297,34610,2850,2,37.7083333333333,True,3,0,-1.369,0,True,False,True,False,-1.369,-1.369,0,0,0,5982182.89,94.3896614285714,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:44.059,00:01:31.8017315,False,1,1,Step12,True,7.44944770758593E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.38499999046326,0,37.7083320617676,36.7708332061768,Aluminum,False,False,113.779998779297,34610,2850,2,37.9166666666667,True,3,0,-1.385,0,True,False,True,False,-1.385,-1.385,0,0,0,5982183.01,94.3896671428571,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:44.559,00:01:32.3017680,False,1,1,Step12,True,7.45993986583926E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.40199995040894,0,37.9166679382324,36.9791667938232,Aluminum,False,False,113.779998779297,34610,2850,2,38.125,True,3,0,-1.402,0,True,False,True,False,-1.402,-1.402,0,0,0,5982183.06,94.3896695238095,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:45.059,00:01:32.8018053,False,1,1,Step12,True,7.46470050216885E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.4210000038147,0,38.125,37.1875,Aluminum,False,False,113.779998779297,34610,2850,2,38.3333333333333,True,3,0,-1.421,0,True,False,True,False,-1.421,-1.421,0,0,0,5982183.19,94.3896757142857,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:45.559,00:01:33.3018413,False,1,1,Step12,True,7.44085639325931E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.43799996376038,0,38.3333320617676,37.3958332061768,Aluminum,False,False,113.779998779297,34610,2850,2,38.5416666666667,True,3,0,-1.438,0,True,False,True,False,-1.438,-1.438,0,0,0,5982183.23,94.3896776190476,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:46.059,00:01:33.8018786,False,1,1,Step12,True,7.45802879009716E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.45899999141693,0,38.5416679382324,37.6041667938232,Aluminum,False,False,113.779998779297,34610,2850,2,38.75,True,3,0,-1.459,0,True,False,True,False,-1.459,-1.459,0,0,0,5982183.38,94.3896847619048,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:46.560,00:01:34.3029149,False,1,1,Step12,True,7.44375256545027E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.47699999809265,0,38.75,37.8125,Aluminum,False,False,113.779998779297,34610,2850,2,38.9583333333333,True,3,0,-1.477,0,True,False,True,False,-1.477,-1.477,0,0,0,5982183.43,94.3896871428571,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:47.060,00:01:34.8029516,False,1,1,Step12,True,7.45610748253966E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.48800003528595,0,38.9583320617676,38.0208332061768,Aluminum,False,False,113.779998779297,34610,2850,2,39.1666666666667,True,3,0,-1.488,0,True,False,True,False,-1.488,-1.488,0,0,0,5982183.48,94.3896895238096,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:47.560,00:01:35.3029880,False,1,1,Step12,True,7.45705619920045E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.50600004196167,0,39.1666679382324,38.2291667938232,Aluminum,False,False,113.779998779297,34610,2850,2,39.375,True,3,0,-1.506,0,True,False,True,False,-1.506,-1.506,0,0,0,5982183.55,94.3896928571428,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:48.060,00:01:35.8030246,False,1,1,Step12,True,7.44564829346928E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.52900004386902,0,39.375,38.4375,Aluminum,False,False,113.779998779297,34610,2850,2,39.5833333333334,True,3,0,-1.529,0,True,False,True,False,-1.529,-1.529,0,0,0,5982183.7,94.3897,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:48.560,00:01:36.3030615,False,1,1,Step12,True,7.45136674140667E-07,False,10,31.0987224578857,-9999,0,1028,16,-1.54799997806549,0,39.5833320617676,38.6458332061768,Aluminum,False,False,113.779998779297,34610,2850,2,39.7916666666667,True,3,0,-1.548,0,True,False,True,False,-1.548,-1.548,0,0,0,5982183.79,94.3897042857143,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:49.060,00:01:36.8030990,False,1,1,Step12,True,7.43423697713297E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.567999958992,0,39.7916679382324,38.8541667938232,Aluminum,False,False,113.779998779297,34610,2850,2,40,True,3,0,-1.568,0,True,False,True,False,-1.568,-1.568,0,0,0,5982183.89,94.389709047619,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:49.560,00:01:37.3031348,False,1,1,Step12,True,7.45420038583688E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.59200000762939,0,40,39.0625,Aluminum,False,False,113.779998779297,34610,2850,2,40.2083333333334,True,3,0,-1.592,0,True,False,True,False,-1.592,-1.592,0,0,0,5982183.97,94.3897128571429,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:50.060,00:01:37.8031713,False,1,1,Step12,True,7.44277770081681E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.61199998855591,0,40.2083320617676,39.2708332061768,Aluminum,False,False,113.779998779297,34610,2850,2,40.4166666666667,True,3,0,-1.612,0,True,False,True,False,-1.612,-1.612,0,0,0,5982184.13,94.3897204761905,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:50.560,00:01:38.3032081,False,1,1,Step12,True,7.43802502256585E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.625,0,40.4166679382324,39.4791667938232,Aluminum,False,False,113.779998779297,34610,2850,2,40.625,True,3,0,-1.625,0,True,False,True,False,-1.625,-1.625,0,0,0,5982184.17,94.3897223809524,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:51.060,00:01:38.8032448,False,1,1,Step12,True,7.43518114632025E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.64600002765656,0,40.625,39.6875,Aluminum,False,False,113.779998779297,34610,2850,2,40.8333333333334,True,3,0,-1.646,0,True,False,True,False,-1.646,-1.646,0,0,0,5982184.28,94.3897276190476,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:51.560,00:01:39.3032816,False,1,1,Step12,True,7.43898226573947E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.67200005054474,0,40.8333320617676,39.8958332061768,Aluminum,False,False,113.779998779297,34610,2850,2,41.0416666666667,True,3,0,-1.672,0,True,False,True,False,-1.672,-1.672,0,0,0,5982184.41,94.3897338095238,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:52.060,00:01:39.8033186,False,1,1,Step12,True,7.44660553664289E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.69400000572205,0,41.0416679382324,40.1041667938232,Aluminum,False,False,113.779998779297,34610,2850,2,41.25,True,3,0,-1.694,0,True,False,True,False,-1.694,-1.694,0,0,0,5982184.46,94.3897361904762,False,50,50,2.70000004768372,1.08000004291534,True,
5.0.10.10b1b9a6b0,2023-01-23,11:00:52.560,00:01:40.3033550,False,1,1,Step12,True,7.44181079426198E-07,False,10,31.1170501708984,-9999,0,1028,16,-1.71599996089935,0,41.25,40.3125,Aluminum,False,False,113.779998779297,34610,2850,2,41.4583333333334,True,3,0,-1.716,0,True,False,True,False,-1.716,-1.716,0,0,0,5982184.6,94.3897428571428,False,50,50,2.70000004768372,1.08000004291534,True,
